schemaVersion,recordType,source_name,source_url,entityName,employeeCount,description,category,collectedAt
1.0,STARTUP,Y Combinator Directory,https://www.raindrop.ai,Raindrop,9,Sentry for AI Agents,B2B,2026-08-12T02:01:36.157640Z
1.0,STARTUP,Y Combinator Directory,https://edgetrace.ai,Edgetrace,4,Describe It. Find It. Act On It.,B2B,2026-08-12T02:01:37.179104Z
1.0,STARTUP,Y Combinator Directory,https://voicepanel.com,Voicepanel,5,Build with conviction,B2B,2026-08-12T02:01:37.951330Z
1.0,STARTUP,Y Combinator Directory,https://sagaland.ai/,Sagaland,2,AI entertainment platform,Consumer,2026-08-12T02:01:36.836982Z
1.0,STARTUP,Y Combinator Directory,https://gloglo.com,Gloglo,3,AI glucose companion for diabetics,Consumer,2026-08-12T02:01:36.248338Z
1.0,STARTUP,Y Combinator Directory,https://clarionhealth.com,Clarion,16,The AI communication layer for healthcare,Healthcare,2026-08-12T02:01:38.075720Z
1.0,STARTUP,Y Combinator Directory,https://respan.ai,Respan,15,"Self-driving observability, evals, and gateway for AI agents",B2B,2026-08-12T02:01:38.509057Z
1.0,STARTUP,Y Combinator Directory,https://www.lucite.ai/,Lucite,4,Supercharging Insurance Brokers & Advisors,B2B,2026-08-12T02:01:36.278510Z
1.0,STARTUP,Y Combinator Directory,https://www.topo.io/,Topo,12,All-in-one AI platform  for outbound sales,B2B,2026-08-12T02:01:36.403855Z
1.0,STARTUP,Y Combinator Directory,https://getroe.ai,Roe,9,AI for risk and compliance,B2B,2026-08-12T02:01:38.135610Z
1.0,STARTUP,Y Combinator Directory,https://www.furtherai.com/,Furtherai,36,AI Workforce for the Insurance Industry,B2B,2026-08-12T02:01:36.324229Z
1.0,STARTUP,Y Combinator Directory,https://www.paradigmai.com/,Paradigm,8,A reimagined workspace with AI at its core,B2B,2026-08-12T02:01:36.702702Z
1.0,STARTUP,Y Combinator Directory,https://wavelength.cx/,Wavelength,3,Build Magical Customer Experiences,B2B,2026-08-12T02:01:37.901804Z
1.0,STARTUP,Y Combinator Directory,https://pivotrobotics.com,Pivot Robotics,7,AI for Robot Arms in Factories,Industrials,2026-08-12T02:01:38.184443Z
1.0,STARTUP,Y Combinator Directory,https://www.tuesdaylabs.com,Tuesday Labs,7,Delightful robots,Consumer,2026-08-12T02:01:37.861104Z
1.0,STARTUP,Y Combinator Directory,https://duckie.ai/,Duckie,4,Build AI Support Agents in Minutes,B2B,2026-08-12T02:01:37.443774Z
1.0,STARTUP,Y Combinator Directory,https://www.greptile.com,Greptile,35,AI code review agent with complete context of your codebase,B2B,2026-08-12T02:01:36.610174Z
1.0,STARTUP,Y Combinator Directory,https://www.gumloop.com/,Gumloop,37,A no-code platform for creating agents and automating workflows with…,B2B,2026-08-12T02:01:36.667180Z
1.0,STARTUP,Y Combinator Directory,https://www.driver.ai/,Driver,15,Context for Codebases,B2B,2026-08-12T02:01:37.173390Z
1.0,STARTUP,Y Combinator Directory,https://cembla.com,Cembla,2,AI for legal & government,B2B,2026-08-12T02:01:38.620327Z
1.0,STARTUP,Y Combinator Directory,https://morphllm.com,Morph,3,Fast Models Optimized for Coding Agents,B2B,2026-08-12T02:01:38.223109Z
1.0,STARTUP,Y Combinator Directory,https://quillbills.com,Quill Bills,3,AI-Powered Medical Billing,Healthcare,2026-08-12T02:01:38.209586Z
1.0,STARTUP,Y Combinator Directory,https://www.sola-solutions.com/,Sola,5,Copilot for Robotic Process Automation,B2B,2026-08-12T02:01:37.948335Z
1.0,STARTUP,Y Combinator Directory,https://inletai.com,Inlet,2,AI timekeeping for legal professionals.,B2B,2026-08-12T02:01:38.049630Z
1.0,STARTUP,Y Combinator Directory,https://www.bolto.com,Bolto,20,"AI Powered All-In-One Payroll, HR + Recruiting",B2B,2026-08-12T02:01:37.131075Z
1.0,STARTUP,Y Combinator Directory,https://rimward.ai/,Rimward,1,Low-false-positive intrusion detection for remote outdoor sites,B2B,2026-08-12T02:01:37.208664Z
1.0,STARTUP,Y Combinator Directory,https://vetrec.io,Vetrec,45,AI Scribe for veterinarians. Saving time and improving patient care.,B2B,2026-08-12T02:01:38.598236Z
1.0,STARTUP,Y Combinator Directory,https://www.skyvern.com/,Skyvern,10,Open Source AI Agent to automate browser workflows via an API,B2B,2026-08-12T02:01:37.218699Z
1.0,STARTUP,Y Combinator Directory,https://repaint.com,Repaint,2,Build a website by chatting with AI,B2B,2026-08-12T02:01:37.738107Z
1.0,STARTUP,Y Combinator Directory,https://www.punchcard.com,Punchcard,6,"Agentive assurance system for auditors, risk consultants, and clients.",B2B,2026-08-12T02:01:38.081719Z
1.0,STARTUP,Y Combinator Directory,https://www.parea.ai,Parea,2,"Test, evaluate & observe your LLM applications",B2B,2026-08-12T02:01:37.530684Z
1.0,STARTUP,Y Combinator Directory,https://www.getrevamp.ai,Revamp,3,AI-Powered Customer Segmentation for eCommerce,B2B,2026-08-12T02:01:37.654097Z
1.0,STARTUP,Y Combinator Directory,https://opentools.com,Opentools,3,The API for LLM tool use,B2B,2026-08-12T02:01:38.547218Z
1.0,STARTUP,Y Combinator Directory,https://www.cascading.ai/,Casca,40,Make Banking Magical,Fintech,2026-08-12T02:01:37.914801Z
1.0,STARTUP,Y Combinator Directory,https://www.proprise.ai/,Proprise,3,The AI platform for CRE investment teams,Real Estate and Construction,2026-08-12T02:01:37.803022Z
1.0,STARTUP,Y Combinator Directory,https://clearesthealth.com/,Clearest Health,3,AI revenue recovery for underpaid healthcare claims.,Healthcare,2026-08-12T02:01:37.837681Z
1.0,STARTUP,Y Combinator Directory,https://reworkd.ai,Reworkd,1,The simplest way to extract web data at scale,B2B,2026-08-12T02:01:38.509057Z
1.0,STARTUP,Y Combinator Directory,http://www.metal.so,Metal,21,Metal is an AI-driven operating system for fundraising,B2B,2026-08-12T02:01:37.947315Z
1.0,STARTUP,Y Combinator Directory,https://escape.tech,Escape,29,Offensive security for the teams that are 100x outnumbered,B2B,2026-08-12T02:01:37.832675Z
1.0,STARTUP,Y Combinator Directory,https://texel.ai,Texel.Ai,2,Run AI pipelines 10x faster,B2B,2026-08-12T02:01:39.127030Z
1.0,STARTUP,Y Combinator Directory,https://www.veratainsight.com/,Verata,2,Network Intelligence for Investors,B2B,2026-08-12T02:01:37.757759Z
1.0,STARTUP,Y Combinator Directory,https://www.rex.fit,Rex.Fit,2,Automating nutrition tracking.,Consumer,2026-08-12T02:01:37.777334Z
1.0,STARTUP,Y Combinator Directory,https://trysuperapi.com,Superapi,2,Programmable API gateway that makes APIs cacheable,B2B,2026-08-12T02:01:38.276998Z
1.0,STARTUP,Y Combinator Directory,https://www.combinehealth.ai/,Combinehealth,15,Automating Healthcare Revenue Cycle Management with AI Workforce,Healthcare,2026-08-12T02:01:37.689128Z
1.0,STARTUP,Y Combinator Directory,https://gethipposcribe.com,Hippo Scribe,2,AI assisted documentation for PT/OT/SLP,Healthcare,2026-08-12T02:01:37.566285Z
1.0,STARTUP,Y Combinator Directory,https://kv.cash,Kv Cash,1,"KV Cash, a blockchain where contracts can finally think",B2B,2026-08-12T02:01:37.570287Z
1.0,STARTUP,Y Combinator Directory,https://wildmoose.ai,Wild Moose,3,Automating root cause analysis with generative AI,B2B,2026-08-12T02:01:38.227294Z
1.0,STARTUP,Y Combinator Directory,https://gooseworks.ai/,Gooseworks,5,Self-Improving Ad Creative Engines,B2B,2026-08-12T02:01:39.419159Z
1.0,STARTUP,Y Combinator Directory,https://flower.ai,Flower,20,Train AI on distributed data,B2B,2026-08-12T02:01:41.644342Z
1.0,STARTUP,Y Combinator Directory,https://www.vooma.ai,Vooma,30,Automation platform for logistics,B2B,2026-08-12T02:01:40.874456Z
1.0,STARTUP,Y Combinator Directory,https://trigger.dev,Trigger.Dev,9,Build and deploy fully‑managed AI agents and workflows,B2B,2026-08-12T02:01:40.653089Z
1.0,STARTUP,Y Combinator Directory,https://www.withchima.com/,Chima,7,Building infrastructure tools to help large companies customize their…,B2B,2026-08-12T02:01:39.423666Z
1.0,STARTUP,Y Combinator Directory,https://www.sculptcosting.com/,Sculpt,2,Fully automated should-cost analysis for precision manufacturers.,B2B,2026-08-12T02:01:39.510471Z
1.0,STARTUP,Y Combinator Directory,https://www.wandsolar.com,Wand Solar,2,We enable landlords to generate income from solar panels.,Industrials,2026-08-12T02:01:39.423666Z
1.0,STARTUP,Y Combinator Directory,https://www.ekho.com,Ekho,30,Shopify for vehicles,B2B,2026-08-12T02:01:40.089183Z
1.0,STARTUP,Y Combinator Directory,http://www.volantio.com,Volantio,19,Post-booking revenue and capacity optimization for airlines…,B2B,2026-08-12T02:01:42.115482Z
1.0,STARTUP,Y Combinator Directory,https://mistle.dev,Mistle,2,Open source background agents,B2B,2026-08-12T02:01:40.332845Z
1.0,STARTUP,Y Combinator Directory,https://juicebox.ai/,Juicebox,65,AI-powered talent sourcing for recruiters,B2B,2026-08-12T02:01:39.717433Z
1.0,STARTUP,Y Combinator Directory,https://gullak.money,Gullak Money,15,Gullak automates savings & invests these in gold,Fintech,2026-08-12T02:01:39.499476Z
1.0,STARTUP,Y Combinator Directory,https://www.codecanary.ai,Codecanary,2,Find and fix bugs with AI,B2B,2026-08-12T02:01:40.399385Z
1.0,STARTUP,Y Combinator Directory,https://paces.com,Paces,48,Agentic AI for Power Projects and AI Infrastructure,Industrials,2026-08-12T02:01:42.622490Z
1.0,STARTUP,Y Combinator Directory,https://dealls.com,Dealls – Jobs & Mentoring,127,Indonesia's #1 ATS & Job Portal to match top talents & companies,B2B,2026-08-12T02:01:40.269607Z
1.0,STARTUP,Y Combinator Directory,https://kokocares.org,Koko,8,Making mental health accessible to everyone.,Healthcare,2026-08-12T02:01:40.007147Z
1.0,STARTUP,Y Combinator Directory,http://mahaana.com,Mahaana Wealth,30,Mahaana is first & only licensed digital wealth manager in Pakistan,Fintech,2026-08-12T02:01:42.532874Z
1.0,STARTUP,Y Combinator Directory,https://codec.io,Codec,2,Turn everyday videos into movies.,Consumer,2026-08-12T02:01:42.597541Z
1.0,STARTUP,Y Combinator Directory,https://www.trueplace.ca/,Trueplace,4,AI to prepare you for the future,B2B,2026-08-12T02:01:40.227266Z
1.0,STARTUP,Y Combinator Directory,https://pina.id,Pina,25,WealthFront of Indonesia,Fintech,2026-08-12T02:01:39.932706Z
1.0,STARTUP,Y Combinator Directory,https://www.equipmentshare.com,Equipmentshare,5400,Cloud solutions for the construction industry.,Real Estate and Construction,2026-08-12T02:01:39.899946Z
1.0,STARTUP,Y Combinator Directory,https://www.ebrandvalue.com/,Ebrandvalue,10,Real-time Nielsen ratings for Brands.Accelerate marketing and product…,B2B,2026-08-12T02:01:40.920208Z
1.0,STARTUP,Y Combinator Directory,http://estimote.com,"Estimote, Inc.",40,Location intelligence platform,B2B,2026-08-12T02:01:40.784395Z
1.0,STARTUP,Y Combinator Directory,http://experiment.com,Experiment,1,crowdfunding platform for science,Healthcare,2026-08-12T02:01:41.911411Z
1.0,STARTUP,Y Combinator Directory,https://etleap.com,Etleap,11,Etleap is an ETL solution for creating perfect data pipelines.,B2B,2026-08-12T02:01:39.887883Z
1.0,STARTUP,Y Combinator Directory,https://eligible.com,Eligible,1,Insurance Billing APIs for Healthcare Businesses,Healthcare,2026-08-12T02:01:40.793622Z
1.0,STARTUP,Y Combinator Directory,https://experientiallabs.ai,Experiential Labs,2,Turn your AI spend into a cheaper + better model you own,B2B,2026-08-12T02:01:40.947804Z
1.0,STARTUP,Y Combinator Directory,https://edviroenergy.com,Edviro,2,Energy world models that fix energy waste before it becomes expensive.,B2B,2026-08-12T02:01:40.822628Z
1.0,STARTUP,Y Combinator Directory,https://earendil.io,Earendil Robotics,7,Drone swarm defence at a small-unit level,Industrials,2026-08-12T02:01:40.331840Z
1.0,STARTUP,Y Combinator Directory,https://executor.sh,Executor,1,The open source integration management layer for AI.,B2B,2026-08-12T02:01:41.541229Z
1.0,STARTUP,Y Combinator Directory,https://ekholabs.com/,Ekho Labs,1,Decisions for disrupted freight,B2B,2026-08-12T02:01:40.028237Z
1.0,STARTUP,Y Combinator Directory,https://enact.company,Enact,2,The post-training layer for robotics.,Industrials,2026-08-12T02:01:40.023239Z
1.0,STARTUP,Y Combinator Directory,https://ego.ist/,Egoist Machines,2,User-owned memory and preferences that work across every AI app,Consumer,2026-08-12T02:01:40.255245Z
1.0,STARTUP,Y Combinator Directory,https://erinys.ai,Erinys,3,Building the first network of AI-native law firms,B2B,2026-08-12T02:01:40.067186Z
1.0,STARTUP,Y Combinator Directory,https://www.enjamb.ai,Enjamb Labs,2,"Where drug teams run their entire program, discovery to FDA approval",B2B,2026-08-12T02:01:40.323841Z
1.0,STARTUP,Y Combinator Directory,https://expanse.sh,Expanse,4,Unlock wasted GPU capacity.,B2B,2026-08-12T02:01:40.544768Z
1.0,STARTUP,Y Combinator Directory,https://www.ed1th.com,Ed1Th,1,Jarvis IRL,Consumer,2026-08-12T02:01:41.144098Z
1.0,STARTUP,Y Combinator Directory,https://www.elyrasystems.com/,Elyra,2,AI Reservation System for Restaurants,B2B,2026-08-12T02:01:40.241806Z
1.0,STARTUP,Y Combinator Directory,https://goekpa.com/,Ekpa,2,Building Autonomous Research Agents for Trading,Fintech,2026-08-12T02:01:40.354077Z
1.0,STARTUP,Y Combinator Directory,https://emdash.com,Emdash,2,Open-source Agentic Development Environment,B2B,2026-08-12T02:01:40.137836Z
1.0,STARTUP,Y Combinator Directory,https://endclose.com,End Close,2,AI powered reconciliation for high-volume payments companies,B2B,2026-08-12T02:01:41.337121Z
1.0,STARTUP,Y Combinator Directory,https://www.eigenpal.com/,Eigenpal,1,AI Document Workflows for Enterprises,B2B,2026-08-12T02:01:40.188507Z
1.0,STARTUP,Y Combinator Directory,https://envariant.ai/,Envariant,1,Interpretability and reasoning infra for foundation models.,B2B,2026-08-12T02:01:40.540763Z
1.0,STARTUP,Y Combinator Directory,https://exonic.ai,Exonic,3,Unsupervised Biological AI,Healthcare,2026-08-12T02:01:41.204139Z
1.0,STARTUP,Y Combinator Directory,https://everestagi.com/,Everest,1,Y Combinator Startup,Consumer,2026-08-12T02:01:41.286187Z
1.0,STARTUP,Y Combinator Directory,https://www.expectedparrot.com,Expected Parrot,5,Simulate your customers with AI agents,B2B,2026-08-12T02:01:41.134008Z
1.0,STARTUP,Y Combinator Directory,https://efference.ai,Efference,1,Y Combinator Startup,Industrials,2026-08-12T02:01:40.212061Z
1.0,STARTUP,Y Combinator Directory,https://epicenter.so,Epicenter,1,"ChatGPT's memory feature in an open, portable format",Consumer,2026-08-12T02:01:40.371096Z
1.0,STARTUP,Y Combinator Directory,https://effigov.com,Effigov,3,The AI OS for Cities,Government,2026-08-12T02:01:42.122566Z
1.0,STARTUP,Y Combinator Directory,https://joinergo.com,Ergo,1,AI agents and unified data layer for revenue teams,B2B,2026-08-12T02:01:40.457163Z
1.0,STARTUP,Y Combinator Directory,https://excellence-ai.com/,Excellence Learning,4,AI tutor starting with maths and science,Education,2026-08-12T02:01:40.867453Z
1.0,STARTUP,Y Combinator Directory,https://www.enhancedradar.com/,Enhanced Radar,2,AI for air traffic control,Industrials,2026-08-12T02:01:40.553064Z
1.0,STARTUP,Y Combinator Directory,https://www.edexia.com/,Edexia,4,AI Teacher Assistant for Grading Essays,Education,2026-08-12T02:01:40.965820Z
1.0,STARTUP,Y Combinator Directory,https://www.embercopilot.ai,Ember,25,AI RCM. Increase net revenue by 16%.,Healthcare,2026-08-12T02:01:40.815986Z
1.0,STARTUP,Y Combinator Directory,https://www.exintherapeutics.com/,Exin Therapeutics,9,AI drug discovery platform for neurotherapeutics,Healthcare,2026-08-12T02:01:41.360362Z
1.0,STARTUP,Y Combinator Directory,https://www.emberrobotics.com,Ember Robotics,2,Datadog for robots,Industrials,2026-08-12T02:01:41.132019Z
1.0,STARTUP,Y Combinator Directory,https://emergent.sh,Emergent,1,AI app builder that turns your ideas into monetizable software.,Consumer,2026-08-12T02:01:40.648598Z
1.0,STARTUP,Y Combinator Directory,https://expand.ai/,Expand.Ai,2,Turn any website into an API.,B2B,2026-08-12T02:01:41.556789Z
1.0,STARTUP,Y Combinator Directory,https://www.useelevate.dev/,Elevate,3,Automated AI data integrations for roll-ups,B2B,2026-08-12T02:01:42.628511Z
1.0,STARTUP,Y Combinator Directory,https://www.entangl.com/,Entangl,11,Find & resolve issues in data center engineering & operations using AI,B2B,2026-08-12T02:01:40.795620Z
1.0,STARTUP,Y Combinator Directory,https://www.evolverebiosciences.com/,Evolvere Biosciences,3,Making Next-Generation Antibiotics that Outpace Bacterial Evolution,Healthcare,2026-08-12T02:01:41.923100Z
1.0,STARTUP,Y Combinator Directory,https://elodin.systems/,Elodin,5,Unified flight software and hardware for the mission of tomorrow,Industrials,2026-08-12T02:01:42.353583Z
1.0,STARTUP,Y Combinator Directory,https://ecliptor.ai,Ecliptor,2,AI and Embeddings.,B2B,2026-08-12T02:01:42.065478Z
1.0,STARTUP,Y Combinator Directory,https://www.eggnog.ai,Eggnog,1,Fun with AI video,Consumer,2026-08-12T02:01:40.815986Z
1.0,STARTUP,Y Combinator Directory,https://egoai.com,Ego,9,AI applied research lab building synthetic sapience; human-like AI,Consumer,2026-08-12T02:01:43.014376Z
1.0,STARTUP,Y Combinator Directory,https://www.ehl.markets/,Event Horizon Labs,10,AI research lab automating all of investing,Fintech,2026-08-12T02:01:41.659060Z
1.0,STARTUP,Y Combinator Directory,https://www.edencaremedical.com/,Eden Care,28,Claims infrastructure for African health insurance,Fintech,2026-08-12T02:01:41.397590Z
1.0,STARTUP,Y Combinator Directory,https://elythea.org/,Elythea,2,ML to predict and prevent pregnancy complications,Healthcare,2026-08-12T02:01:42.387582Z
1.0,STARTUP,Y Combinator Directory,https://envelopebudgeting.com/,Envelope,2,Budgeting app with built-in banking,Fintech,2026-08-12T02:01:41.044140Z
1.0,STARTUP,Y Combinator Directory,https://empirical.health,Empirical Health,4,Don't die of heart disease. Empirical is the first AI-native heart…,Healthcare,2026-08-12T02:01:42.809797Z
1.0,STARTUP,Y Combinator Directory,https://www.epsilla.com/,Epsilla,3,All-in-one platform to create AI agents with your private knowledge,B2B,2026-08-12T02:01:41.076798Z
1.0,STARTUP,Y Combinator Directory,https://every.io/,Every,12,Banking + Payroll/Benefits + Bookkeeping + Tax in one place,B2B,2026-08-12T02:01:43.201788Z
1.0,STARTUP,Y Combinator Directory,https://withedge.com,Edge,2,The ultimate IP assistant.,B2B,2026-08-12T02:01:43.047629Z
1.0,STARTUP,Y Combinator Directory,https://www.epsilon-ai.com,Epsilon,2,AI Search Engine for Academic Research,Education,2026-08-12T02:01:41.636343Z
